datetime,t2m
2018-02-12,277.4613
2018-02-12,276.3818
2018-02-12,275.49863
2018-02-12,274.77634
2018-02-12,274.84415
2018-02-12,274.7298
2018-02-12,274.53345
2018-02-12,274.30637
2018-02-12,274.0974
2018-02-13,273.75122
2018-02-13,273.37903
2018-02-13,273.3483
2018-02-13,273.22607
2018-02-13,273.25052
2018-02-13,273.17007
2018-02-13,273.1188
2018-02-13,273.7662
2018-02-13,274.25275
2018-02-13,274.69275
2018-02-13,275.6516
2018-02-13,276.3266
2018-02-13,276.62704
2018-02-13,276.6152
2018-02-13,276.69724
2018-02-13,276.5403
2018-02-13,276.02618
2018-02-13,275.55148
2018-02-13,275.24866
2018-02-13,274.76843
2018-02-13,274.5453
2018-02-13,274.2551
2018-02-13,274.00986
2018-02-13,273.86163
2018-02-14,273.69998
2018-02-14,273.55725
2018-02-14,273.45236
2018-02-14,273.4784
2018-02-14,273.50677
2018-02-14,273.59274
2018-02-14,273.53754
2018-02-14,274.13446
2018-02-14,274.7164
2018-02-14,275.73914
2018-02-14,276.77057
2018-02-14,277.2484
2018-02-14,277.47473
2018-02-14,277.57565
2018-02-14,277.53702
2018-02-14,277.10727
2018-02-14,276.19885
2018-02-14,274.94272
2018-02-14,274.46408
2018-02-14,274.18097
2018-02-14,273.8009
2018-02-14,273.04944
2018-02-14,272.46826
2018-02-14,272.16153
2018-02-15,272.0038
2018-02-15,272.05115
2018-02-15,272.09293
2018-02-15,272.08032
2018-02-15,272.01566
2018-02-15,271.88318
2018-02-15,271.63794
2018-02-15,272.35394
2018-02-15,273.383
2018-02-15,274.84888
2018-02-15,275.93942
2018-02-15,276.9377
2018-02-15,277.3454
2018-02-15,277.6198
2018-02-15,277.67108
2018-02-15,277.6411
2018-02-15,277.18927
2018-02-15,276.314
2018-02-15,275.71234
2018-02-15,274.7637
2018-02-15,274.41754
2018-02-15,274.07217
2018-02-15,273.7891
2018-02-15,274.14392
2018-02-16,273.7323
2018-02-16,273.4161
2018-02-16,273.10068
2018-02-16,273.14484
2018-02-16,272.58813
2018-02-16,272.36023
2018-02-16,272.15286
2018-02-16,273.9941
2018-02-16,275.86926
2018-02-16,277.42584
2018-02-16,278.365
2018-02-16,278.9564
2018-02-16,279.66846
2018-02-16,280.33633
2018-02-16,280.4018
2018-02-16,280.10135
2018-02-16,279.22055
2018-02-16,278.19467
2018-02-16,277.07336
2018-02-16,275.94574
2018-02-16,274.89224
2018-02-16,274.01697
2018-02-16,273.00604
