datetime,t2m
2020-06-28,26.63958708333331
2020-06-29,26.05831125000003
2020-06-30,23.33239874999998
2020-07-01,26.849577499999953
2020-07-02,26.66364958333338
2020-07-03,23.165825833333372
2020-07-04,22.87874958333333
2020-07-05,24.85921625000003
2020-07-06,26.048142916666677
2020-07-07,20.23480708333335
2020-07-08,20.765745833333426
2020-07-09,24.489196666666658
2020-07-10,27.752572083333348
2020-07-11,26.68234750000005
2020-07-12,20.251972083333328
2020-07-13,20.03713541666673
2020-07-14,20.527115833333312
2020-07-15,21.685095416666684
2020-07-16,22.92282708333329
2020-07-17,17.290933333333328
2020-07-18,18.591899583333372
2020-07-19,17.619800000000055
2020-07-20,21.08562375000008
2020-07-21,24.076367500000003
2020-07-22,24.885139583333398
2020-07-23,24.688227916666676
2020-07-24,23.88320125000007
2020-07-25,21.41621041666673
2020-07-26,22.38224500000007
2020-07-27,23.642796250000004
2020-07-28,25.21883416666668
2020-07-29,26.894867499999975
2020-07-30,28.407120833333295
2020-07-31,27.90814291666669
2020-08-01,26.217748333333304
2020-08-02,24.808526250000057
2020-08-03,27.555761666666683
2020-08-04,25.558734583333376
2020-08-05,21.06334291666667
2020-08-06,22.428292916666635
2020-08-07,24.826174166666704
2020-08-08,24.77474416666672
2020-08-09,25.29412333333329
2020-08-10,25.756590833333348
2020-08-11,25.579597916666728
2020-08-12,24.842084999999997
2020-08-13,25.588458333333335
2020-08-14,23.873406250000016
2020-08-15,22.90075916666666
2020-08-16,24.00648750000005
2020-08-17,25.128945000000044
2020-08-18,22.390258333333293
2020-08-19,22.353673333333347
2020-08-20,23.22472041666674
2020-08-21,24.61660708333335
2020-08-22,25.980885416666695
2020-08-23,23.5909145833333
2020-08-24,23.35746416666666
2020-08-25,21.92990208333339
2020-08-26,22.572008750000066
2020-08-27,23.488482500000032
2020-08-28,24.517926666666597
2020-08-29,27.5398254166667
2020-08-30,29.00924333333336
2020-08-31,22.878884166666637
2020-09-01,18.437458333333325
2020-09-02,17.863222083333312
2020-09-03,19.017138333333435
2020-09-04,19.825971666666646
2020-09-05,21.278655000000015
2020-09-06,22.882943749999924
2020-09-07,21.866331666666724
2020-09-08,20.749132083333336
2020-09-09,21.232961666666654
2020-09-10,22.35695000000004
2020-09-11,22.85423874999998
2020-09-12,24.09369625000005
2020-09-13,24.06911124999999
2020-09-14,24.04338125000004
2020-09-15,24.526593333333324
2020-09-16,24.904838750000124
2020-09-17,24.080883750000055
2020-09-18,18.631465833333323
2020-09-19,16.692155833333402
2020-09-20,19.434836250000103
2020-09-21,20.856482083333333
2020-09-22,21.457605000000115
2020-09-23,21.468577916666675
2020-09-24,21.064730833333385
2020-09-25,20.787021250000066
2020-09-26,15.338795416666699
2020-09-27,14.591935416666672
2020-09-28,17.761819999999943
2020-09-29,14.270444999999995
2020-09-30,15.407307500000059
